Entity,Code,Year,Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized,Cluster
0.431924882629108,0.40487804878048783,2016-2020,0.626225823542076,0.4441276228874605,0.7708576662443656,0.39214056266355546,0.41066949431857674,1
0.431924882629108,0.40487804878048783,2016-2020,0.6002881781926065,0.44003740826709764,0.7454548632827951,0.3921415211088829,0.4164490306029034,1
0.4366197183098592,0.424390243902439,1990-1995,0.4294597680343527,0.4640807018629112,0.268763380259304,0.6551238253252559,0.2579098594445638,0
0.4366197183098592,0.424390243902439,1990-1995,0.42119530250615334,0.4792226954286866,0.2702702514364893,0.6551475977881013,0.2600226908509579,0
0.4366197183098592,0.424390243902439,1990-1995,0.4146814900786763,0.4931887402474721,0.2709701407826567,0.6551399755063637,0.26294314574726724,0
0.4366197183098592,0.424390243902439,1990-1995,0.4099641591757842,0.5043903828458651,0.2709866872610027,0.6550897891959122,0.26492563064372765,0
0.4366197183098592,0.424390243902439,1990-1995,0.4070790515825954,0.5126102662203604,0.2705273890475597,0.6550240564494413,0.2670681406048167,0
0.4366197183098592,0.424390243902439,1990-1995,0.4060976143235532,0.51667554439111,0.2697810776371439,0.6549711532860932,0.26904394807978727,0
0.4366197183098592,0.424390243902439,1996-2000,0.40818931276039094,0.5179845855181577,0.26053250066393485,0.6549118353311837,0.2710344073779359,0
0.4366197183098592,0.424390243902439,1996-2000,0.41320650189119,0.5193054498210536,0.23965811002210102,0.6548451969670805,0.2738078374095734,0
0.4366197183098592,0.424390243902439,1996-2000,0.4192853462956875,0.5197081889961441,0.21487216748309795,0.6547537295862277,0.27607994406391906,0
0.4366197183098592,0.424390243902439,1996-2000,0.42453222573268923,0.5195808775611832,0.1939539642574717,0.6546617339284226,0.27851332209980284,0
0.4366197183098592,0.424390243902439,1996-2000,0.42706123112323036,0.5187189615097165,0.18465186328172767,0.6545858884517254,0.2811212655642576,0
0.4366197183098592,0.424390243902439,2001-2005,0.42712313969581694,0.5163735145053221,0.1839256419055043,0.6545519277905177,0.28563232481662876,0
0.4366197183098592,0.424390243902439,2001-2005,0.42642712507662284,0.511767946592951,0.18353764478020285,0.6545864921968135,0.2933872328716405,0
0.4366197183098592,0.424390243902439,2001-2005,0.42541257732952664,0.5070508586973388,0.18345609851595285,0.6546291316936633,0.3013941806567589,0
0.4366197183098592,0.424390243902439,2001-2005,0.4244836563743847,0.502299444398919,0.18364991174618484,0.6546555455412694,0.3086638559950646,0
0.4366197183098592,0.424390243902439,2001-2005,0.4240613331956288,0.4988114442201998,0.18408737038740225,0.6546279996716231,0.3124476639991868,0
0.4366197183098592,0.424390243902439,2006-2010,0.42415057802104605,0.4964383825882375,0.195189004669428,0.6545589463271673,0.3139865411371817,0
0.4366197183098592,0.424390243902439,2006-2010,0.4243500449568066,0.49374668310109887,0.22086780466900102,0.6544892137694874,0.31557303163417694,0
0.4366197183098592,0.424390243902439,2006-2010,0.4246036727571326,0.49089367238325937,0.2513718898699613,0.6544083873958131,0.31663015155709107,0
0.4366197183098592,0.424390243902439,2006-2010,0.424788484830079,0.48760130983804834,0.27694146235521977,0.6543342776862441,0.31791274338136133,0
0.4366197183098592,0.424390243902439,2006-2010,0.4248354461735112,0.483731832604341,0.287831565627781,0.6542548097390181,0.3192194914618259,0
0.4366197183098592,0.424390243902439,2011-2015,0.4247339219617957,0.4756316507201311,0.2875443596850926,0.6544735163971959,0.32127499229039,0
0.4366197183098592,0.424390243902439,2011-2015,0.42447430065149094,0.46161558602893854,0.2863301061572232,0.6551051092275236,0.3239711608063057,0
0.4366197183098592,0.424390243902439,2011-2015,0.4240265416011172,0.4464902984146722,0.2845981672907081,0.6558672619331614,0.32775420886109297,0
0.4366197183098592,0.424390243902439,2011-2015,0.42330944005961924,0.43315983094948823,0.2827603072402288,0.6565017980207938,0.33127495280342256,0
0.4366197183098592,0.424390243902439,2011-2015,0.4223121053808162,0.4264555676723149,0.28122643683628,0.6567223159142361,0.3343237986067103,0
0.4366197183098592,0.424390243902439,2016-2020,0.4181195355132096,0.423914727989713,0.2783541105307126,0.6566423196900577,0.3383403334951731,0
0.4366197183098592,0.424390243902439,2016-2020,0.41306989371862246,0.4223464751634432,0.2757783160951449,0.6565667006177686,0.34173433815374565,0
0.4366197183098592,0.424390243902439,2016-2020,0.4092893776620642,0.4231251554037255,0.27536506928111304,0.6564915343542955,0.34438360259670714,0
0.4366197183098592,0.424390243902439,2016-2020,0.40464762345817407,0.4253929515777914,0.27566569329091895,0.6564207452427113,0.34709300436370916,0
0.4413145539906103,0.4292682926829268,1990-1995,0.4067125338290697,0.36117383690569066,0.6031912819155768,0.5195589787029977,0.4837679366547819,1
0.4413145539906103,0.4292682926829268,1990-1995,0.4052520908670202,0.3711343073256888,0.5767288667963418,0.5195013965152165,0.4832914990850459,1
0.4413145539906103,0.4292682926829268,1990-1995,0.40404783391077503,0.37965401598826515,0.5520827242074503,0.5194590287036565,0.4826607411370222,1
0.4413145539906103,0.4292682926829268,1990-1995,0.4031250891945749,0.38633780100229836,0.5301832080644332,0.5194254302895016,0.482714748203094,1
0.4413145539906103,0.4292682926829268,1990-1995,0.40252343581175565,0.3906612620600068,0.5119673590764906,0.5193912432238859,0.48302109897900636,1
0.4413145539906103,0.4292682926829268,1990-1995,0.40226750562649893,0.39203242385131726,0.49837275171018813,0.5193554788742273,0.48333831196407995,1
0.4413145539906103,0.4292682926829268,1996-2000,0.40246759384073283,0.3911329969781335,0.4867154908367499,0.5193153675599341,0.4843749841835545,1
0.4413145539906103,0.4292682926829268,1996-2000,0.40306336335095094,0.3892266731761633,0.47477326283624177,0.519284448264608,0.4860830463088289,1
0.4413145539906103,0.4292682926829268,1996-2000,0.40381649904390715,0.3865524145064358,0.4641633525276435,0.5192579363084251,0.4883685686021013,1
0.4413145539906103,0.4292682926829268,1996-2000,0.40449416767523905,0.38370080819898705,0.45648673547708474,0.5192239530067766,0.4903868521785676,1
0.4413145539906103,0.4292682926829268,1996-2000,0.4048586023185893,0.38092597088278396,0.45333934620890515,0.5191789966381511,0.4924988425743644,1
0.4413145539906103,0.4292682926829268,2001-2005,0.40508588060248363,0.3772655058420043,0.4530740984511903,0.5208103913344346,0.49468948266000146,1
0.4413145539906103,0.4292682926829268,2001-2005,0.4054242946415353,0.3720715716276571,0.45300011374962523,0.5247730344863571,0.4971772933335845,1
0.4413145539906103,0.4292682926829268,2001-2005,0.4057222890340221,0.36600425745376935,0.4531251019328303,0.5294961700449248,0.4998491738687547,1
0.4413145539906103,0.4292682926829268,2001-2005,0.4058256405353652,0.3599874367325367,0.4534903402371092,0.5334242110564834,0.502278883882515,1
0.4413145539906103,0.4292682926829268,2001-2005,0.40556675014091137,0.35485960778867714,0.4541406198014256,0.5350148529593176,0.5037119456751089,1
0.4413145539906103,0.4292682926829268,2006-2010,0.40396589824386886,0.3480286209692646,0.46191934760141884,0.5349478146140936,0.5038015183700572,1
0.4413145539906103,0.4292682926829268,2006-2010,0.40072702737875565,0.3381335862752655,0.47963677099567203,0.5349391584188924,0.5017811677313997,1
0.4413145539906103,0.4292682926829268,2006-2010,0.39670815966315887,0.3278211314184862,0.5012006278884427,0.5349866278764472,0.499004363524715,1
0.4413145539906103,0.4292682926829268,2006-2010,0.39275759603384597,0.3197188755793969,0.5204915086912897,0.5350649939888874,0.4966703260658982,1
0.4413145539906103,0.4292682926829268,2006-2010,0.38971614554011047,0.3163342138768746,0.5314267589410585,0.535148280623796,0.4958181999429274,1
0.4413145539906103,0.4292682926829268,2011-2015,0.38697268943886176,0.31696136476813136,0.5360981292753222,0.5354787555914153,0.49606842592728795,1
0.4413145539906103,0.4292682926829268,2011-2015,0.3837244263050622,0.3187357066540735,0.5404640273037056,0.536149025841452,0.49603599128967146,1
0.4413145539906103,0.4292682926829268,2011-2015,0.38051270896381684,0.3210779202484984,0.544158162033791,0.5369119709625177,0.4961928448324089,1
0.4413145539906103,0.4292682926829268,2011-2015,0.3778776842290762,0.3229869385587764,0.5468144055656896,0.5375173763496476,0.4964577733032366,1
0.4413145539906103,0.4292682926829268,2011-2015,0.3763660040658655,0.3239958441210287,0.5480905749480148,0.5377174725654835,0.4973405304507357,1
0.4413145539906103,0.4292682926829268,2016-2020,0.37667598547831005,0.3237240907104099,0.54646988001253,0.5376089946667725,0.5028685032398723,1
0.4413145539906103,0.4292682926829268,2016-2020,0.3773517902742217,0.3237021590458187,0.544433788406956,0.5374706087457577,0.5083196198195991,1
0.4413145539906103,0.4292682926829268,2016-2020,0.3768775720700389,0.32676480251001455,0.5446499601401859,0.5373322530119974,0.5082505252260637,1
0.4413145539906103,0.4292682926829268,2016-2020,0.3756661155926607,0.3330289627635609,0.5459839680637547,0.5372004479124435,0.5063379860663938,1
0.4460093896713615,0.43414634146341463,1990-1995,0.31753327156363487,0.24633389282212714,0.30341999398158914,0.5759506339979998,0.1403080545012601,2
0.4460093896713615,0.43414634146341463,1990-1995,0.31733373153628885,0.24051333028783134,0.3026408564931643,0.5759671841602283,0.14178569998817223,2
0.4460093896713615,0.43414634146341463,1990-1995,0.31719807355432794,0.23549773986276173,0.3019834008575938,0.5759824287237039,0.1429617165177066,2
0.4460093896713615,0.43414634146341463,1990-1995,0.3171228988590439,0.23135856684296152,0.30147321777525893,0.576000390140076,0.14393065191979104,2
0.4460093896713615,0.43414634146341463,1990-1995,0.3170814193844952,0.22842328380478683,0.3011200186649019,0.5759956356475069,0.14479686243710335,2
0.4460093896713615,0.43414634146341463,1990-1995,0.3170788246332238,0.22740036679933334,0.30095310087527904,0.57598307020286,0.1454177410437724,2
0.4460093896713615,0.43414634146341463,1996-2000,0.31716320886823135,0.22750883300649222,0.301012911353458,0.5759771761414371,0.14603896416080658,2
0.4460093896713615,0.43414634146341463,1996-2000,0.3173469611131937,0.22826190725267254,0.301253191127719,0.5759678180925709,0.14613751439056527,2
0.4460093896713615,0.43414634146341463,1996-2000,0.3176089213542218,0.22940960448831266,0.3015730600558879,0.5759563469358963,0.14615633073609907,2
0.4460093896713615,0.43414634146341463,1996-2000,0.31792160715531537,0.23033373918616246,0.30184097660043285,0.5759318650725723,0.1463488411016332,2
0.4460093896713615,0.43414634146341463,1996-2000,0.31826418741471796,0.2307921811966367,0.3019511974965119,0.5759002061895131,0.146420387798356,2
0.4460093896713615,0.43414634146341463,2001-2005,0.3190265326473979,0.23104152936241634,0.3019159398571689,0.5758681397785194,0.1462552660068541,2
0.4460093896713615,0.43414634146341463,2001-2005,0.3203460550333589,0.23180327502624204,0.3018478709664104,0.5758329263462538,0.1463056962447226,2
0.4460093896713615,0.43414634146341463,2001-2005,0.3218226512357175,0.23275112139720155,0.30182503801242033,0.5757938715858649,0.1468862772713227,2
0.4460093896713615,0.43414634146341463,2001-2005,0.3230641118087826,0.23330187889534043,0.3018909273939344,0.5757477228206904,0.14676072350852815,2
0.4460093896713615,0.43414634146341463,2001-2005,0.32365834639571334,0.23278337384512965,0.30215148994810326,0.5756992269964858,0.14689040126304712,2
0.4460093896713615,0.43414634146341463,2006-2010,0.3235187414681565,0.23115961414771674,0.3034086516375616,0.5756552366200013,0.14690533680064372,2
0.4460093896713615,0.43414634146341463,2006-2010,0.3229765480898227,0.22788483939309745,0.3059242204503322,0.5756170120091086,0.14767771890673198,2
0.4460093896713615,0.43414634146341463,2006-2010,0.32222867499099406,0.22441248369291739,0.30904400260141474,0.5755850135194372,0.14845857191474068,2
0.4460093896713615,0.43414634146341463,2006-2010,0.32150470284049615,0.2215821395055711,0.31204520165768423,0.5755554300101187,0.14868692149091192,2
0.4460093896713615,0.43414634146341463,2006-2010,0.32101663378093537,0.2203781025507653,0.31418163964806645,0.5755177714102461,0.14855550091925143,2
0.4460093896713615,0.43414634146341463,2011-2015,0.32055462187146555,0.22173094168558183,0.31615124880838663,0.57547354708254,0.1482957603692171,2
0.4460093896713615,0.43414634146341463,2011-2015,0.3198995019941394,0.2250909935455585,0.3187111639623158,0.5754247946666728,0.1486493293304755,2
0.4460093896713615,0.43414634146341463,2011-2015,0.31921291618942427,0.22894064573026096,0.3212686920346913,0.5753692803058186,0.14828029793341493,2
0.4460093896713615,0.43414634146341463,2011-2015,0.31866326746940976,0.23222479410772107,0.3232935154292056,0.5753111622942718,0.14857881616484825,2
0.4460093896713615,0.43414634146341463,2011-2015,0.3183988586602803,0.234200097322374,0.32422358763946035,0.5752534065297777,0.14832503361760008,2
0.4460093896713615,0.43414634146341463,2016-2020,0.3195403664907096,0.23442493362772826,0.32303301218141056,0.5751984657267573,0.1495286819049539,2
0.4460093896713615,0.43414634146341463,2016-2020,0.3208773212197188,0.23467833172114644,0.32165814216615585,0.5751460908403614,0.15045358077624135,2
0.4460093896713615,0.43414634146341463,2016-2020,0.3209683933347639,0.24047206348483663,0.3217278271556058,0.5750962365897084,0.15049954251202025,2
0.4460093896713615,0.43414634146341463,2016-2020,0.3205963206207697,0.2518691640828509,0.32243812477041023,0.5750462464964107,0.15009820820189465,2
0.4507042253521127,0.44390243902439025,1990-1995,0.41104865556982906,0.08804688026398738,0.11677727503105573,0.35227253500049893,0.3067253265681387,2
0.4507042253521127,0.44390243902439025,1990-1995,0.4112794422498086,0.08082161339253585,0.11663545866422831,0.35225804511838366,0.31190395571431934,2
0.4507042253521127,0.44390243902439025,1990-1995,0.411424163588323,0.07579421612197151,0.1164951249567508,0.35223698950843474,0.3168833160122135,2
0.4507042253521127,0.44390243902439025,1990-1995,0.41148965364858026,0.07266616959248356,0.11635456885037088,0.35221495281271786,0.32129776037246566,2
0.4507042253521127,0.44390243902439025,1990-1995,0.41148007865093106,0.07099248800478386,0.1162025666138089,0.35219168598638373,0.3248394079878358,2
0.4507042253521127,0.44390243902439025,1990-1995,0.4114210571959561,0.07040609767556688,0.11602719766589092,0.35216853990906716,0.32780799300869307,2
0.4507042253521127,0.44390243902439025,1996-2000,0.4111329667132516,0.07343817071823278,0.11566685213746691,0.3521467296177583,0.3302029480062008,2
0.4507042253521127,0.44390243902439025,1996-2000,0.41056972295840677,0.08101440954455591,0.11506409180531801,0.3521237873044091,0.33245722118281923,2
0.4507042253521127,0.44390243902439025,1996-2000,0.4099125565166978,0.09064340645161961,0.11439293639735365,0.35210585607529143,0.3346015550223123,2
0.4507042253521127,0.44390243902439025,1996-2000,0.40934675455637415,0.09976227577975721,0.11382239425288021,0.35209069452676556,0.33633771500766496,2
0.4507042253521127,0.44390243902439025,1996-2000,0.4090619531949996,0.10573694785891269,0.11351272602103929,0.35207911016788696,0.3375685796138685,2
0.4507042253521127,0.44390243902439025,2001-2005,0.409017403873876,0.1094010055774362,0.11344259623378433,0.35350002423281845,0.33871944688674427,2
0.4507042253521127,0.44390243902439025,2001-2005,0.4090589198942175,0.11302284933246903,0.11341767273011077,0.3568955922638942,0.33975919943419,2
0.4507042253521127,0.44390243902439025,2001-2005,0.4091860992523061,0.11616683428685726,0.1133662392772593,0.3609398240176649,0.34081113143631075,2
0.4507042253521127,0.44390243902439025,2001-2005,0.4093970781127211,0.11839630312153726,0.11320918117231382,0.36430351430808694,0.34151902930816247,2
0.4507042253521127,0.44390243902439025,2001-2005,0.4096902850063834,0.11933021970106239,0.11286223888441388,0.36566005405299584,0.3425673236861332,2
0.4507042253521127,0.44390243902439025,2006-2010,0.4114123227515357,0.11773655684493128,0.1102045571729458,0.36387827400207085,0.34321157833434585,2
0.4507042253521127,0.44390243902439025,2006-2010,0.41511455772044303,0.11375108511115634,0.10431257270220123,0.35976030987941143,0.3440641806922333,2
0.4507042253521127,0.44390243902439025,2006-2010,0.4196188266527442,0.108850705329192,0.09692843986161692,0.35487505367105165,0.34492161632789126,2
0.4507042253521127,0.44390243902439025,2006-2010,0.42372997249454014,0.10443610456926228,0.0897919704388565,0.35079683106881887,0.34577530288016334,2
0.4507042253521127,0.44390243902439025,2006-2010,0.4262677854210867,0.10196920872677101,0.0846331017103128,0.34909611888960357,0.34641712569050404,2
0.4507042253521127,0.44390243902439025,2011-2015,0.4277888943987763,0.10057722573489936,0.08076700814881438,0.34910581654508166,0.347002266413114,2
0.4507042253521127,0.44390243902439025,2011-2015,0.4294435417024588,0.09865867049824656,0.07665887044842856,0.34911316714152973,0.34722019961706724,2
0.4507042253521127,0.44390243902439025,2011-2015,0.43097616260480287,0.09672502601506944,0.07278872922690466,0.3491192498732928,0.34727458159147756,2
0.4507042253521127,0.44390243902439025,2011-2015,0.43210360030509876,0.09522691205657247,0.06963004209447815,0.3491258910692623,0.3472035212623291,2
0.4507042253521127,0.44390243902439025,2011-2015,0.43256078816995147,0.09455122735506638,0.06764814168814642,0.34913220020543334,0.34694657732584744,2
0.4507042253521127,0.44390243902439025,2016-2020,0.4255523284402537,0.09445540084142473,0.06637682060189565,0.34913540005440047,0.3459959516364069,2
0.4507042253521127,0.44390243902439025,2016-2020,0.4185418952377581,0.09443090531135273,0.06565162226062377,0.34913570192694454,0.34577629588062764,2
0.4507042253521127,0.44390243902439025,2016-2020,0.415307775325677,0.09455875564797517,0.06559863201545474,0.3491336642872721,0.34676722928279496,2
0.4507042253521127,0.44390243902439025,2016-2020,0.4108367265188074,0.09487073071897223,0.06584921627219825,0.34913170211573563,0.34858302182579454,2
0.45539906103286387,0.43902439024390244,1990-1995,0.24443788569287395,0.4950649998688674,0.43152631358577365,0.45402478889788855,0.13134410758494516,0
0.45539906103286387,0.43902439024390244,1990-1995,0.2435686074711806,0.4949815354327353,0.431947878118759,0.4540263359946769,0.12898686633976744,0
0.45539906103286387,0.43902439024390244,1990-1995,0.24269655176925298,0.49441172041220044,0.4324144265364235,0.4540670057731766,0.12737293660545104,0
0.45539906103286387,0.43902439024390244,1990-1995,0.24187361361251825,0.49384407732866525,0.43290133186696333,0.45414719821450844,0.1258043606474455,0
0.45539906103286387,0.43902439024390244,1990-1995,0.24115494060194076,0.4933265684300106,0.4333697632620024,0.45426387195279105,0.12494417906152391,0
0.45539906103286387,0.43902439024390244,1990-1995,0.2405977999944523,0.4930809599151554,0.43377466270389375,0.4544142799478733,0.12434296794364388,0
0.45539906103286387,0.43902439024390244,1996-2000,0.23996044137230754,0.49208307734143536,0.4341165194702231,0.45458370591323183,0.12407883995278232,0
0.45539906103286387,0.43902439024390244,1996-2000,0.2390977779390665,0.49045484312719606,0.4344308432524232,0.45476731988816166,0.12368820572929307,0
0.45539906103286387,0.43902439024390244,1996-2000,0.23818497367844116,0.4881509242114505,0.4347302959613426,0.45495357524785207,0.12428808946900138,0
0.45539906103286387,0.43902439024390244,1996-2000,0.23739858131426061,0.48607621813576546,0.43502709471002554,0.4551360572007417,0.1240482595915432,0
0.45539906103286387,0.43902439024390244,1996-2000,0.23689826941419412,0.4839193050611586,0.4353739628649581,0.45532261443297617,0.12461533378529646,0
0.45539906103286387,0.43902439024390244,2001-2005,0.23666711727628886,0.48231244727949546,0.43570993347366793,0.455484644521005,0.12560370362504047,0
0.45539906103286387,0.43902439024390244,2001-2005,0.23654903782054626,0.4796170081414323,0.43598477403737734,0.45560792172118914,0.12666530218270206,0
0.45539906103286387,0.43902439024390244,2001-2005,0.23652148229296055,0.4766301701776328,0.43623420181982786,0.45568689912553106,0.1284171981856175,0
0.45539906103286387,0.43902439024390244,2001-2005,0.23671554045142307,0.4724768714021578,0.4358068252621905,0.45548788965085374,0.12993777574362644,0
0.45539906103286387,0.43902439024390244,2001-2005,0.2370829718497628,0.4675092595553226,0.4348535939128886,0.4550690792300264,0.13119169214632395,0
0.45539906103286387,0.43902439024390244,2006-2010,0.23740303990095213,0.4608469652863392,0.43499588473070805,0.45484169373620653,0.13319071354031325,0
0.45539906103286387,0.43902439024390244,2006-2010,0.23769189784530032,0.4515324583246932,0.4364590174570684,0.45479999759105716,0.13548747295108532,0
0.45539906103286387,0.43902439024390244,2006-2010,0.23804215272113938,0.4411540288402533,0.4383226313004571,0.4547303405015132,0.1382298261212515,0
0.45539906103286387,0.43902439024390244,2006-2010,0.2384371031012723,0.4320660238800064,0.44013374417626216,0.45460715386309236,0.1409646709919882,1
0.45539906103286387,0.43902439024390244,2006-2010,0.23880131846986719,0.42715613983237416,0.441714614881606,0.4544973703656281,0.1430030273635555,1
0.45539906103286387,0.43902439024390244,2011-2015,0.2394044702301812,0.42508762296062047,0.4434440777070068,0.45431315264561023,0.1448680038275142,1
0.45539906103286387,0.43902439024390244,2011-2015,0.240396432677479,0.4230169994732808,0.44546879731536637,0.45396678408854574,0.14642770357728732,1
0.45539906103286387,0.43902439024390244,2011-2015,0.24144303108464515,0.42140806773673806,0.44774734820444606,0.453675748768809,0.1475077638374597,1
0.45539906103286387,0.43902439024390244,2011-2015,0.2423017110264979,0.4204714729792584,0.44981121001964575,0.4534955006727456,0.1485802043389668,1
0.45539906103286387,0.43902439024390244,2011-2015,0.2428234387610012,0.41930319949835776,0.45079099579790605,0.45333571953517005,0.14997552198125738,1
0.45539906103286387,0.43902439024390244,2016-2020,0.24235554297893025,0.4159481283961624,0.44998290197237567,0.4531982618722282,0.15022684229266026,1
0.45539906103286387,0.43902439024390244,2016-2020,0.24184865283620394,0.41350878185982537,0.44885200355316346,0.4530852558853561,0.15053926253059455,1
0.45539906103286387,0.43902439024390244,2016-2020,0.24237940738146813,0.417941019401407,0.44984052219499526,0.45300740295624076,0.1503400240802815,1
0.45539906103286387,0.43902439024390244,2016-2020,0.2435437563322439,0.42945186091072235,0.4527832006867203,0.45295865054037376,0.1506127445649571,1
0.46009389671361506,0.44878048780487806,1990-1995,0.31482566688488156,0.3223158263562171,0.03573217929455541,0.24595347778830126,0.08923770624159874,2
0.46009389671361506,0.44878048780487806,1990-1995,0.31433368742551726,0.32058712780797566,0.035628986203795454,0.24593876150177787,0.08775552132399239,2
0.46009389671361506,0.44878048780487806,1990-1995,0.31363018091884964,0.3191136400223778,0.035595374316330974,0.2459374030753296,0.08640437193705017,2
0.46009389671361506,0.44878048780487806,1990-1995,0.31279138188814637,0.3180670113438147,0.035617317674710935,0.2459414028865385,0.08481603729633547,2
0.46009389671361506,0.44878048780487806,1990-1995,0.311864068947877,0.31791669044093945,0.035710754866947914,0.2459601189842707,0.08328591477467934,2
0.46009389671361506,0.44878048780487806,1990-1995,0.3109303239481179,0.3180621938895672,0.03583178434968842,0.24598200474371576,0.08187816436126866,2
0.46009389671361506,0.44878048780487806,1996-2000,0.3093110895174205,0.31951587295651346,0.03605063969634187,0.24600298488552855,0.08008369093027937,2
0.46009389671361506,0.44878048780487806,1996-2000,0.30677119348069837,0.3224368995961863,0.036387662993190295,0.2460235876866612,0.07804193505202037,2
0.46009389671361506,0.44878048780487806,1996-2000,0.30405214996887586,0.3261023290643939,0.03674053591849025,0.2460382285050485,0.07623298103976972,2
0.46009389671361506,0.44878048780487806,1996-2000,0.3018728512672856,0.3293382212476123,0.03703748293310821,0.24605566164446854,0.07505334309833778,2
0.46009389671361506,0.44878048780487806,1996-2000,0.30097985482622447,0.33083787025932704,0.037154879900441196,0.2460654725021507,0.07454618331015342,2
0.46009389671361506,0.44878048780487806,2001-2005,0.3019717076361448,0.3306188965508367,0.037024079692584255,0.2460688459278307,0.07525451688629056,2
0.46009389671361506,0.44878048780487806,2001-2005,0.3044889087356907,0.3298747713383094,0.03671031932093727,0.2460695175942413,0.0773030565789464,2
0.46009389671361506,0.44878048780487806,2001-2005,0.30782919417514154,0.3286974018505752,0.036318126269675344,0.2460677667334857,0.07967274478096509,2
0.46009389671361506,0.44878048780487806,2001-2005,0.3112783129848188,0.32733920635984964,0.03597207357738541,0.24607464942749044,0.08278357813160755,2
0.46009389671361506,0.44878048780487806,2001-2005,0.31414975245159227,0.325913223572238,0.03574278030890787,0.24607981144799398,0.08577541760211488,2
0.46009389671361506,0.44878048780487806,2006-2010,0.31690387992426683,0.32384501697719864,0.035565528383615486,0.2460795095754499,0.08871536773203062,2
0.46009389671361506,0.44878048780487806,2006-2010,0.32020641356000945,0.3206522205965537,0.03534290708221299,0.24607384946524866,0.09160225313304995,2
0.46009389671361506,0.44878048780487806,2006-2010,0.3236694563166499,0.3172294765099461,0.03510522196181454,0.24606147269094183,0.09502854043937192,2
0.46009389671361506,0.44878048780487806,2006-2010,0.32689374541053373,0.3141852210236578,0.03490853237244357,0.24605000153426723,0.09795144743886874,2
0.46009389671361506,0.44878048780487806,2006-2010,0.3294919685321721,0.31213022568450394,0.034779422396245596,0.2460377756962324,0.10090188486960705,2
0.46009389671361506,0.44878048780487806,2011-2015,0.33191944971099774,0.3117868146832478,0.03473111735462259,0.24602494611310952,0.10394736663050533,2
0.46009389671361506,0.44878048780487806,2011-2015,0.3346793514188958,0.3127089080869249,0.03471549012507358,0.24600592814283315,0.10689979006217235,2
0.46009389671361506,0.44878048780487806,2011-2015,0.337433369254193,0.31427531558326255,0.034719300559603095,0.24598683470442081,0.10990112383303788,2
0.46009389671361506,0.44878048780487806,2011-2015,0.3398487903214754,0.31582286152144484,0.034714778448585615,0.24596796767041654,0.11225210309569547,2
0.46009389671361506,0.44878048780487806,2011-2015,0.341597214128852,0.3164608394369935,0.03465108340290962,0.2459460441769035,0.11446165072078654,2
0.46009389671361506,0.44878048780487806,2016-2020,0.34297974146117605,0.31664791996533,0.03421180109069166,0.2459210793175091,0.11600055825675493,2
0.46009389671361506,0.44878048780487806,2016-2020,0.3438450727372736,0.3167018427921952,0.033784810024485246,0.24589302781135144,0.11731324407468999,2
0.46009389671361506,0.44878048780487806,2016-2020,0.3439613614491811,0.3155079633171925,0.03406276417282972,0.24586440274736018,0.11838830893456717,2
0.46009389671361506,0.44878048780487806,2016-2020,0.34362916019486367,0.3133586765176148,0.03493649532778459,0.24583767948039645,0.11963560871172155,2
0.4647887323943662,0.45365853658536587,1990-1995,0.09444821536113956,0.5676589076476384,0.22079946889955954,0.3171480041991075,0.05483260106084651,0
0.4647887323943662,0.45365853658536587,1990-1995,0.0938910016620661,0.5660685435228903,0.22061919234919303,0.317172931324434,0.05451717142354571,0
0.4647887323943662,0.45365853658536587,1990-1995,0.09343618927372943,0.5652594888253188,0.2204914315930036,0.3171981905095589,0.05421388678988349,0
0.4647887323943662,0.45365853658536587,1990-1995,0.09309167208732139,0.5651459928693185,0.2204155787406576,0.31722322329027586,0.0538894735381776,0
0.4647887323943662,0.45365853658536587,1990-1995,0.09286545363141108,0.5654432053008589,0.22039574075855456,0.31724818814967026,0.05360360694327284,0
0.4647887323943662,0.45365853658536587,1990-1995,0.09276652417096687,0.566025709005971,0.2204353574163866,0.3172733341325912,0.05330366811321604,0
0.4647887323943662,0.45365853658536587,1996-2000,0.09285244332926179,0.5696356969244492,0.22056043455915258,0.31729743110842146,0.052988811984346705,0
0.4647887323943662,0.45365853658536587,1996-2000,0.0931222243698967,0.5770461500032449,0.22075472224037657,0.3173198451448186,0.05253090704572607,0
0.4647887323943662,0.45365853658536587,1996-2000,0.09349122723731607,0.5857239854776128,0.2209706270949235,0.317339466860183,0.05194807656909447,0
0.4647887323943662,0.45365853658536587,1996-2000,0.09387437332645399,0.5927616002583593,0.221166501221652,0.3173558434456988,0.051487334486289955,0
0.4647887323943662,0.45365853658536587,1996-2000,0.09418501256316436,0.5956772215510628,0.22129845790380198,0.3173687862310257,0.05125396924450792,0
0.4647887323943662,0.45365853658536587,2001-2005,0.09479368273815403,0.5947556343883407,0.22133599883854393,0.317378785759048,0.05099695437942169,0
0.4647887323943662,0.45365853658536587,2001-2005,0.09589188380440683,0.5921392504909966,0.22128951746792136,0.31738474774179337,0.050744489077687464,0
